x, y, z, porePressure
   22.113,    23.113,     0.000,    599767.31
   22.113,    23.500,     0.000,    595967.94
   22.113,    23.887,     0.000,    592168.56
   22.887,    24.113,     0.000,    589957.31
   22.887,    24.500,     0.000,    586157.94
   22.887,    24.887,     0.000,    582358.56
   22.500,    24.113,     0.000,    589957.31
   22.500,    24.500,     0.000,    586157.94
   22.500,    24.887,     0.000,    582358.56
   22.113,    24.113,     0.000,    589957.31
   22.113,    24.500,     0.000,    586157.94
   22.113,    24.887,     0.000,    582358.56
   21.887,     0.113,     0.000,    825397.31
   21.887,     0.500,     0.000,    821597.94
   21.887,     0.887,     0.000,    817798.56
   21.500,     0.113,     0.000,    825397.31
   21.500,     0.500,     0.000,    821597.94
   21.500,     0.887,     0.000,    817798.56
   21.113,     0.113,     0.000,    825397.31
   21.113,     0.500,     0.000,    821597.94
   21.113,     0.887,     0.000,    817798.56
   21.887,     1.113,     0.000,    815587.31
   21.887,     1.500,     0.000,    811787.94
   21.887,     1.887,     0.000,    807988.56
   21.500,     1.113,     0.000,    815587.31
   21.500,     1.500,     0.000,    811787.94
   21.500,     1.887,     0.000,    807988.56
   21.113,     1.113,     0.000,    815587.31
   21.113,     1.500,     0.000,    811787.94
   21.113,     1.887,     0.000,    807988.56
   21.887,     2.113,     0.000,    805777.31
   21.887,     2.500,     0.000,    801977.94
   21.887,     2.887,     0.000,    798178.56
   21.500,     2.113,     0.000,    805777.31
   21.500,     2.500,     0.000,    801977.94
   21.500,     2.887,     0.000,    798178.56
   21.113,     2.113,     0.000,    805777.31
   21.113,     2.500,     0.000,    801977.94
   21.113,     2.887,     0.000,    798178.56
   21.887,     3.113,     0.000,    795967.31
   21.887,     3.500,     0.000,    792167.94
   21.887,     3.887,     0.000,    788368.56
   21.500,     3.113,     0.000,    795967.31
   21.500,     3.500,     0.000,    792167.94
   21.500,     3.887,     0.000,    788368.56
   21.113,     3.113,     0.000,    795967.31
   21.113,     3.500,     0.000,    792167.94
   21.113,     3.887,     0.000,    788368.56
   21.887,     4.113,     0.000,    786157.31
   21.887,     4.500,     0.000,    782357.94
   21.887,     4.887,     0.000,    778558.56
   21.500,     4.113,     0.000,    786157.31
   21.500,     4.500,     0.000,    782357.94
   21.500,     4.887,     0.000,    778558.56
   21.113,     4.113,     0.000,    786157.31
   21.113,     4.500,     0.000,    782357.94
   21.113,     4.887,     0.000,    778558.56
   21.887,     5.113,     0.000,    776347.31
   21.887,     5.500,     0.000,    772547.94
   21.887,     5.887,     0.000,    768748.56
   21.500,     5.113,     0.000,    776347.31
   21.500,     5.500,     0.000,    772547.94
   21.500,     5.887,     0.000,    768748.56
   21.113,     5.113,     0.000,    776347.31
   21.113,     5.500,     0.000,    772547.94
   21.113,     5.887,     0.000,    768748.56
   21.887,     6.113,     0.000,    766537.31
   21.887,     6.500,     0.000,    762737.94
   21.887,     6.887,     0.000,    758938.56
   21.500,     6.113,     0.000,    766537.31
   21.500,     6.500,     0.000,    762737.94
   21.500,     6.887,     0.000,    758938.56
   21.113,     6.113,     0.000,    766537.31
   21.113,     6.500,     0.000,    762737.94
   21.113,     6.887,     0.000,    758938.56
   21.887,     7.113,     0.000,    756727.31
   21.887,     7.500,     0.000,    752927.94
   21.887,     7.887,     0.000,    749128.56
   21.500,     7.113,     0.000,    756727.31
   21.500,     7.500,     0.000,    752927.94
   21.500,     7.887,     0.000,    749128.56
   21.113,     7.113,     0.000,    756727.31
   21.113,     7.500,     0.000,    752927.94
   21.113,     7.887,     0.000,    749128.56
   21.887,     8.113,     0.000,    746917.31
   21.887,     8.500,     0.000,    743117.94
   21.887,     8.887,     0.000,    739318.56
   21.500,     8.113,     0.000,    746917.31
   21.500,     8.500,     0.000,    743117.94
   21.500,     8.887,     0.000,    739318.56
   21.113,     8.113,     0.000,    746917.31
   21.113,     8.500,     0.000,    743117.94
   21.113,     8.887,     0.000,    739318.56
   21.887,     9.113,     0.000,    737107.31
   21.887,     9.500,     0.000,    733307.94
   21.887,     9.887,     0.000,    729508.56
   21.500,     9.113,     0.000,    737107.31
   21.500,     9.500,     0.000,    733307.94
   21.500,     9.887,     0.000,    729508.56
   21.113,     9.113,     0.000,    737107.31
   21.113,     9.500,     0.000,    733307.94
   21.113,     9.887,     0.000,    729508.56
   21.887,    10.113,     0.000,    727297.31
   21.887,    10.500,     0.000,    723497.94
   21.887,    10.887,     0.000,    719698.56
   21.500,    10.113,     0.000,    727297.31
   21.500,    10.500,     0.000,    723497.94
   21.500,    10.887,     0.000,    719698.56
   21.113,    10.113,     0.000,    727297.31
   21.113,    10.500,     0.000,    723497.94
   21.113,    10.887,     0.000,    719698.56
   21.887,    11.113,     0.000,    717487.31
   21.887,    11.500,     0.000,    713687.94
   21.887,    11.887,     0.000,    709888.56
   21.500,    11.113,     0.000,    717487.31
   21.500,    11.500,     0.000,    713687.94
   21.500,    11.887,     0.000,    709888.56
   21.113,    11.113,     0.000,    717487.31
   21.113,    11.500,     0.000,    713687.94
   21.113,    11.887,     0.000,    709888.56
   21.887,    12.113,     0.000,    707677.31
   21.887,    12.500,     0.000,    703877.94
   21.887,    12.887,     0.000,    700078.56
   21.500,    12.113,     0.000,    707677.31
   21.500,    12.500,     0.000,    703877.94
   21.500,    12.887,     0.000,    700078.56
   21.113,    12.113,     0.000,    707677.31
   21.113,    12.500,     0.000,    703877.94
   21.113,    12.887,     0.000,    700078.56
   21.887,    13.113,     0.000,    697867.31
   21.887,    13.500,     0.000,    694067.94
   21.887,    13.887,     0.000,    690268.56
   21.500,    13.113,     0.000,    697867.31
   21.500,    13.500,     0.000,    694067.94
   21.500,    13.887,     0.000,    690268.56
   21.113,    13.113,     0.000,    697867.31
   21.113,    13.500,     0.000,    694067.94
   21.113,    13.887,     0.000,    690268.56
   21.887,    14.113,     0.000,    688057.31
   21.887,    14.500,     0.000,    684257.94
   21.887,    14.887,     0.000,    680458.56
   21.500,    14.113,     0.000,    688057.31
   21.500,    14.500,     0.000,    684257.94
   21.500,    14.887,     0.000,    680458.56
   21.113,    14.113,     0.000,    688057.31
   21.113,    14.500,     0.000,    684257.94
   21.113,    14.887,     0.000,    680458.56
   21.887,    15.113,     0.000,    678247.31
   21.887,    15.500,     0.000,    674447.94
   21.887,    15.887,     0.000,    670648.56
   21.500,    15.113,     0.000,    678247.31
   21.500,    15.500,     0.000,    674447.94
   21.500,    15.887,     0.000,    670648.56
   21.113,    15.113,     0.000,    678247.31
   21.113,    15.500,     0.000,    674447.94
   21.113,    15.887,     0.000,    670648.56
   21.887,    16.113,     0.000,    668437.31
   21.887,    16.500,     0.000,    664637.94
   21.887,    16.887,     0.000,    660838.56
   21.500,    16.113,     0.000,    668437.31
   21.500,    16.500,     0.000,    664637.94
   21.500,    16.887,     0.000,    660838.56
   21.113,    16.113,     0.000,    668437.31
   21.113,    16.500,     0.000,    664637.94
   21.113,    16.887,     0.000,    660838.56
   21.887,    17.113,     0.000,    658627.31
   21.887,    17.500,     0.000,    654827.94
   21.887,    17.887,     0.000,    651028.56
   21.500,    17.113,     0.000,    658627.31
   21.500,    17.500,     0.000,    654827.94
   21.500,    17.887,     0.000,    651028.56
   21.113,    17.113,     0.000,    658627.31
   21.113,    17.500,     0.000,    654827.94
   21.113,    17.887,     0.000,    651028.56
   21.887,    18.113,     0.000,    648817.31
   21.887,    18.500,     0.000,    645017.94
   21.887,    18.887,     0.000,    641218.56
   21.500,    18.113,     0.000,    648817.31
   21.500,    18.500,     0.000,    645017.94
   21.500,    18.887,     0.000,    641218.56
   21.113,    18.113,     0.000,    648817.31
   21.113,    18.500,     0.000,    645017.94
   21.113,    18.887,     0.000,    641218.56
   21.887,    19.113,     0.000,    639007.31
   21.887,    19.500,     0.000,    635207.94
   21.887,    19.887,     0.000,    631408.56
   21.500,    19.113,     0.000,    639007.31
   21.500,    19.500,     0.000,    635207.94
   21.500,    19.887,     0.000,    631408.56
   21.113,    19.113,     0.000,    639007.31
   21.113,    19.500,     0.000,    635207.94
   21.113,    19.887,     0.000,    631408.56
   21.887,    20.113,     0.000,    629197.31
   21.887,    20.500,     0.000,    625397.94
   21.887,    20.887,     0.000,    621598.56
   21.500,    20.113,     0.000,    629197.31
   21.500,    20.500,     0.000,    625397.94
   21.500,    20.887,     0.000,    621598.56
   21.113,    20.113,     0.000,    629197.31
   21.113,    20.500,     0.000,    625397.94
   21.113,    20.887,     0.000,    621598.56
   21.887,    21.113,     0.000,    619387.31
   21.887,    21.500,     0.000,    615587.94
   21.887,    21.887,     0.000,    611788.56
   21.500,    21.113,     0.000,    619387.31
   21.500,    21.500,     0.000,    615587.94
   21.500,    21.887,     0.000,    611788.56
   21.113,    21.113,     0.000,    619387.31
   21.113,    21.500,     0.000,    615587.94
   21.113,    21.887,     0.000,    611788.56
   21.887,    22.113,     0.000,    609577.31
   21.887,    22.500,     0.000,    605777.94
   21.887,    22.887,     0.000,    601978.56
   21.500,    22.113,     0.000,    609577.31
   21.500,    22.500,     0.000,    605777.94
   21.500,    22.887,     0.000,    601978.56
   21.113,    22.113,     0.000,    609577.31
   21.113,    22.500,     0.000,    605777.94
   21.113,    22.887,     0.000,    601978.56
   21.887,    23.113,     0.000,    599767.31
   21.887,    23.500,     0.000,    595967.94
   21.887,    23.887,     0.000,    592168.56
   21.500,    23.113,     0.000,    599767.31
   21.500,    23.500,     0.000,    595967.94
   21.500,    23.887,     0.000,    592168.56
   21.113,    23.113,     0.000,    599767.31
   21.113,    23.500,     0.000,    595967.94
   21.113,    23.887,     0.000,    592168.56
   21.887,    24.113,     0.000,    589957.31
   21.887,    24.500,     0.000,    586157.94
   21.887,    24.887,     0.000,    582358.56
   21.500,    24.113,     0.000,    589957.31
   21.500,    24.500,     0.000,    586157.94
   21.500,    24.887,     0.000,    582358.56
   21.113,    24.113,     0.000,    589957.31
   21.113,    24.500,     0.000,    586157.94
   21.113,    24.887,     0.000,    582358.56
   20.887,     0.113,     0.000,    825397.31
   20.887,     0.500,     0.000,    821597.94
   20.887,     0.887,     0.000,    817798.56
   20.500,     0.113,     0.000,    825397.31
   20.500,     0.500,     0.000,    821597.94
   20.500,     0.887,     0.000,    817798.56
   20.113,     0.113,     0.000,    825397.31
   20.113,     0.500,     0.000,    821597.94
   20.113,     0.887,     0.000,    817798.56
   20.887,     1.113,     0.000,    815587.31
   20.887,     1.500,     0.000,    811787.94
   20.887,     1.887,     0.000,    807988.56
   20.500,     1.113,     0.000,    815587.31
   20.500,     1.500,     0.000,    811787.94
   20.500,     1.887,     0.000,    807988.56
   20.113,     1.113,     0.000,    815587.31
   20.113,     1.500,     0.000,    811787.94
   20.113,     1.887,     0.000,    807988.56
   20.887,     2.113,     0.000,    805777.31
   20.887,     2.500,     0.000,    801977.94
   20.887,     2.887,     0.000,    798178.56
   20.500,     2.113,     0.000,    805777.31
   20.500,     2.500,     0.000,    801977.94
   20.500,     2.887,     0.000,    798178.56
   20.113,     2.113,     0.000,    805777.31
   20.113,     2.500,     0.000,    801977.94
   20.113,     2.887,     0.000,    798178.56
   20.887,     3.113,     0.000,    795967.31
   20.887,     3.500,     0.000,    792167.94
   20.887,     3.887,     0.000,    788368.56
   20.500,     3.113,     0.000,    795967.31
   20.500,     3.500,     0.000,    792167.94
   20.500,     3.887,     0.000,    788368.56
   20.113,     3.113,     0.000,    795967.31
   20.113,     3.500,     0.000,    792167.94
   20.113,     3.887,     0.000,    788368.56
   20.887,     4.113,     0.000,    786157.31
   20.887,     4.500,     0.000,    782357.94
   20.887,     4.887,     0.000,    778558.56
   20.500,     4.113,     0.000,    786157.31
   20.500,     4.500,     0.000,    782357.94
   20.500,     4.887,     0.000,    778558.56
   20.113,     4.113,     0.000,    786157.31
   20.113,     4.500,     0.000,    782357.94
   20.113,     4.887,     0.000,    778558.56
   20.887,     5.113,     0.000,    776347.31
   20.887,     5.500,     0.000,    772547.94
   20.887,     5.887,     0.000,    768748.56
   20.500,     5.113,     0.000,    776347.31
   20.500,     5.500,     0.000,    772547.94
   20.500,     5.887,     0.000,    768748.56
   20.113,     5.113,     0.000,    776347.31
   20.113,     5.500,     0.000,    772547.94
   20.113,     5.887,     0.000,    768748.56
   20.887,     6.113,     0.000,    766537.31
   20.887,     6.500,     0.000,    762737.94
   20.887,     6.887,     0.000,    758938.56
   20.500,     6.113,     0.000,    766537.31
   20.500,     6.500,     0.000,    762737.94
   20.500,     6.887,     0.000,    758938.56
   20.113,     6.113,     0.000,    766537.31
   20.113,     6.500,     0.000,    762737.94
   20.113,     6.887,     0.000,    758938.56
   20.887,     7.113,     0.000,    756727.31
   20.887,     7.500,     0.000,    752927.94
   20.887,     7.887,     0.000,    749128.56
   20.500,     7.113,     0.000,    756727.31
   20.500,     7.500,     0.000,    752927.94
   20.500,     7.887,     0.000,    749128.56
   20.113,     7.113,     0.000,    756727.31
   20.113,     7.500,     0.000,    752927.94
   20.113,     7.887,     0.000,    749128.56
   20.887,     8.113,     0.000,    746917.31
   20.887,     8.500,     0.000,    743117.94
   20.887,     8.887,     0.000,    739318.56
   20.500,     8.113,     0.000,    746917.31
   20.500,     8.500,     0.000,    743117.94
   20.500,     8.887,     0.000,    739318.56
