x, y, z, voidRatio
   22.887,    41.500,     0.000, 0.2999969
   22.887,    41.887,     0.000, 0.2999971
   22.500,    41.113,     0.000, 0.2999968
   22.500,    41.500,     0.000, 0.2999969
   22.500,    41.887,     0.000, 0.2999971
   22.113,    41.113,     0.000, 0.2999968
   22.113,    41.500,     0.000, 0.2999969
   22.113,    41.887,     0.000, 0.2999971
   22.887,    42.113,     0.000, 0.2999971
   22.887,    42.500,     0.000, 0.2999973
   22.887,    42.887,     0.000, 0.2999974
   22.500,    42.113,     0.000, 0.2999971
   22.500,    42.500,     0.000, 0.2999973
   22.500,    42.887,     0.000, 0.2999974
   22.113,    42.113,     0.000, 0.2999971
   22.113,    42.500,     0.000, 0.2999973
   22.113,    42.887,     0.000, 0.2999974
   22.887,    43.113,     0.000, 0.2999975
   22.887,    43.500,     0.000, 0.2999976
   22.887,    43.887,     0.000, 0.2999978
   22.500,    43.113,     0.000, 0.2999975
   22.500,    43.500,     0.000, 0.2999976
   22.500,    43.887,     0.000, 0.2999978
   22.113,    43.113,     0.000, 0.2999975
   22.113,    43.500,     0.000, 0.2999976
   22.113,    43.887,     0.000, 0.2999978
   22.887,    44.113,     0.000, 0.2999979
   22.887,    44.500,     0.000, 0.2999980
   22.887,    44.887,     0.000, 0.2999981
   22.500,    44.113,     0.000, 0.2999979
   22.500,    44.500,     0.000, 0.2999980
   22.500,    44.887,     0.000, 0.2999981
   22.113,    44.113,     0.000, 0.2999979
   22.113,    44.500,     0.000, 0.2999980
   22.113,    44.887,     0.000, 0.2999981
   22.887,    45.113,     0.000, 0.2999982
   22.887,    45.500,     0.000, 0.2999984
   22.887,    45.887,     0.000, 0.2999985
   22.500,    45.113,     0.000, 0.2999982
   22.500,    45.500,     0.000, 0.2999984
   22.500,    45.887,     0.000, 0.2999985
   22.113,    45.113,     0.000, 0.2999982
   22.113,    45.500,     0.000, 0.2999984
   22.113,    45.887,     0.000, 0.2999985
   22.887,    46.113,     0.000, 0.2999986
   22.887,    46.500,     0.000, 0.2999987
   22.887,    46.887,     0.000, 0.2999989
   22.500,    46.113,     0.000, 0.2999986
   22.500,    46.500,     0.000, 0.2999987
   22.500,    46.887,     0.000, 0.2999989
   22.113,    46.113,     0.000, 0.2999986
   22.113,    46.500,     0.000, 0.2999987
   22.113,    46.887,     0.000, 0.2999989
   22.887,    47.113,     0.000, 0.2999989
   22.887,    47.500,     0.000, 0.2999991
   22.887,    47.887,     0.000, 0.2999992
   22.500,    47.113,     0.000, 0.2999989
   22.500,    47.500,     0.000, 0.2999991
   22.500,    47.887,     0.000, 0.2999992
   22.113,    47.113,     0.000, 0.2999989
   22.113,    47.500,     0.000, 0.2999991
   22.113,    47.887,     0.000, 0.2999992
   22.887,    48.113,     0.000, 0.2999993
   22.887,    48.500,     0.000, 0.2999994
   22.887,    48.887,     0.000, 0.2999996
   22.500,    48.113,     0.000, 0.2999993
   22.500,    48.500,     0.000, 0.2999994
   22.500,    48.887,     0.000, 0.2999996
   22.113,    48.113,     0.000, 0.2999993
   22.113,    48.500,     0.000, 0.2999994
   22.113,    48.887,     0.000, 0.2999996
   22.887,    49.113,     0.000, 0.2999997
   22.887,    49.500,     0.000, 0.2999998
   22.887,    49.887,     0.000, 0.3000000
   22.500,    49.113,     0.000, 0.2999997
   22.500,    49.500,     0.000, 0.2999998
   22.500,    49.887,     0.000, 0.3000000
   22.113,    49.113,     0.000, 0.2999997
   22.113,    49.500,     0.000, 0.2999998
   22.113,    49.887,     0.000, 0.3000000
   21.887,    25.113,     0.000, 0.2999909
   21.887,    25.500,     0.000, 0.2999911
   21.887,    25.887,     0.000, 0.2999912
   21.500,    25.113,     0.000, 0.2999909
   21.500,    25.500,     0.000, 0.2999911
   21.500,    25.887,     0.000, 0.2999912
   21.113,    25.113,     0.000, 0.2999909
   21.113,    25.500,     0.000, 0.2999911
   21.113,    25.887,     0.000, 0.2999912
   21.887,    26.113,     0.000, 0.2999913
   21.887,    26.500,     0.000, 0.2999915
   21.887,    26.887,     0.000, 0.2999916
   21.500,    26.113,     0.000, 0.2999913
   21.500,    26.500,     0.000, 0.2999915
   21.500,    26.887,     0.000, 0.2999916
   21.113,    26.113,     0.000, 0.2999913
   21.113,    26.500,     0.000, 0.2999915
   21.113,    26.887,     0.000, 0.2999916
   21.887,    27.113,     0.000, 0.2999917
   21.887,    27.500,     0.000, 0.2999918
   21.887,    27.887,     0.000, 0.2999920
   21.500,    27.113,     0.000, 0.2999917
   21.500,    27.500,     0.000, 0.2999918
   21.500,    27.887,     0.000, 0.2999920
   21.113,    27.113,     0.000, 0.2999917
   21.113,    27.500,     0.000, 0.2999918
   21.113,    27.887,     0.000, 0.2999920
   21.887,    28.113,     0.000, 0.2999921
   21.887,    28.500,     0.000, 0.2999922
   21.887,    28.887,     0.000, 0.2999923
   21.500,    28.113,     0.000, 0.2999921
   21.500,    28.500,     0.000, 0.2999922
   21.500,    28.887,     0.000, 0.2999923
   21.113,    28.113,     0.000, 0.2999921
   21.113,    28.500,     0.000, 0.2999922
   21.113,    28.887,     0.000, 0.2999923
   21.887,    29.113,     0.000, 0.2999924
   21.887,    29.500,     0.000, 0.2999926
   21.887,    29.887,     0.000, 0.2999927
   21.500,    29.113,     0.000, 0.2999924
   21.500,    29.500,     0.000, 0.2999926
   21.500,    29.887,     0.000, 0.2999927
   21.113,    29.113,     0.000, 0.2999924
   21.113,    29.500,     0.000, 0.2999926
   21.113,    29.887,     0.000, 0.2999927
   21.887,    30.113,     0.000, 0.2999928
   21.887,    30.500,     0.000, 0.2999929
   21.887,    30.887,     0.000, 0.2999931
   21.500,    30.113,     0.000, 0.2999928
   21.500,    30.500,     0.000, 0.2999929
   21.500,    30.887,     0.000, 0.2999931
   21.113,    30.113,     0.000, 0.2999928
   21.113,    30.500,     0.000, 0.2999929
   21.113,    30.887,     0.000, 0.2999931
   21.887,    31.113,     0.000, 0.2999931
   21.887,    31.500,     0.000, 0.2999933
   21.887,    31.887,     0.000, 0.2999934
   21.500,    31.113,     0.000, 0.2999931
   21.500,    31.500,     0.000, 0.2999933
   21.500,    31.887,     0.000, 0.2999934
   21.113,    31.113,     0.000, 0.2999931
   21.113,    31.500,     0.000, 0.2999933
   21.113,    31.887,     0.000, 0.2999934
   21.887,    32.113,     0.000, 0.2999935
   21.887,    32.500,     0.000, 0.2999936
   21.887,    32.887,     0.000, 0.2999938
   21.500,    32.113,     0.000, 0.2999935
   21.500,    32.500,     0.000, 0.2999936
   21.500,    32.887,     0.000, 0.2999938
   21.113,    32.113,     0.000, 0.2999935
   21.113,    32.500,     0.000, 0.2999936
   21.113,    32.887,     0.000, 0.2999938
   21.887,    33.113,     0.000, 0.2999939
   21.887,    33.500,     0.000, 0.2999940
   21.887,    33.887,     0.000, 0.2999941
   21.500,    33.113,     0.000, 0.2999939
   21.500,    33.500,     0.000, 0.2999940
   21.500,    33.887,     0.000, 0.2999941
   21.113,    33.113,     0.000, 0.2999939
   21.113,    33.500,     0.000, 0.2999940
   21.113,    33.887,     0.000, 0.2999941
   21.887,    34.113,     0.000, 0.2999942
   21.887,    34.500,     0.000, 0.2999944
   21.887,    34.887,     0.000, 0.2999945
   21.500,    34.113,     0.000, 0.2999942
   21.500,    34.500,     0.000, 0.2999944
   21.500,    34.887,     0.000, 0.2999945
   21.113,    34.113,     0.000, 0.2999942
   21.113,    34.500,     0.000, 0.2999944
   21.113,    34.887,     0.000, 0.2999945
   21.887,    35.113,     0.000, 0.2999946
   21.887,    35.500,     0.000, 0.2999947
   21.887,    35.887,     0.000, 0.2999949
   21.500,    35.113,     0.000, 0.2999946
   21.500,    35.500,     0.000, 0.2999947
   21.500,    35.887,     0.000, 0.2999949
   21.113,    35.113,     0.000, 0.2999946
   21.113,    35.500,     0.000, 0.2999947
   21.113,    35.887,     0.000, 0.2999949
   21.887,    36.113,     0.000, 0.2999949
   21.887,    36.500,     0.000, 0.2999951
   21.887,    36.887,     0.000, 0.2999952
   21.500,    36.113,     0.000, 0.2999949
   21.500,    36.500,     0.000, 0.2999951
   21.500,    36.887,     0.000, 0.2999952
   21.113,    36.113,     0.000, 0.2999949
   21.113,    36.500,     0.000, 0.2999951
   21.113,    36.887,     0.000, 0.2999952
   21.887,    37.113,     0.000, 0.2999953
   21.887,    37.500,     0.000, 0.2999955
   21.887,    37.887,     0.000, 0.2999956
   21.500,    37.113,     0.000, 0.2999953
   21.500,    37.500,     0.000, 0.2999955
   21.500,    37.887,     0.000, 0.2999956
   21.113,    37.113,     0.000, 0.2999953
   21.113,    37.500,     0.000, 0.2999955
   21.113,    37.887,     0.000, 0.2999956
   21.887,    38.113,     0.000, 0.2999957
   21.887,    38.500,     0.000, 0.2999958
   21.887,    38.887,     0.000, 0.2999960
   21.500,    38.113,     0.000, 0.2999957
   21.500,    38.500,     0.000, 0.2999958
   21.500,    38.887,     0.000, 0.2999960
   21.113,    38.113,     0.000, 0.2999957
   21.113,    38.500,     0.000, 0.2999958
   21.113,    38.887,     0.000, 0.2999960
   21.887,    39.113,     0.000, 0.2999960
   21.887,    39.500,     0.000, 0.2999962
   21.887,    39.887,     0.000, 0.2999963
   21.500,    39.113,     0.000, 0.2999960
   21.500,    39.500,     0.000, 0.2999962
   21.500,    39.887,     0.000, 0.2999963
   21.113,    39.113,     0.000, 0.2999960
   21.113,    39.500,     0.000, 0.2999962
   21.113,    39.887,     0.000, 0.2999963
   21.887,    40.113,     0.000, 0.2999964
   21.887,    40.500,     0.000, 0.2999966
   21.887,    40.887,     0.000, 0.2999967
   21.500,    40.113,     0.000, 0.2999964
   21.500,    40.500,     0.000, 0.2999966
   21.500,    40.887,     0.000, 0.2999967
   21.113,    40.113,     0.000, 0.2999964
   21.113,    40.500,     0.000, 0.2999966
   21.113,    40.887,     0.000, 0.2999967
   21.887,    41.113,     0.000, 0.2999968
   21.887,    41.500,     0.000, 0.2999969
   21.887,    41.887,     0.000, 0.2999971
   21.500,    41.113,     0.000, 0.2999968
   21.500,    41.500,     0.000, 0.2999969
   21.500,    41.887,     0.000, 0.2999971
   21.113,    41.113,     0.000, 0.2999968
   21.113,    41.500,     0.000, 0.2999969
   21.113,    41.887,     0.000, 0.2999971
   21.887,    42.113,     0.000, 0.2999971
   21.887,    42.500,     0.000, 0.2999973
   21.887,    42.887,     0.000, 0.2999974
   21.500,    42.113,     0.000, 0.2999971
   21.500,    42.500,     0.000, 0.2999973
   21.500,    42.887,     0.000, 0.2999974
   21.113,    42.113,     0.000, 0.2999971
   21.113,    42.500,     0.000, 0.2999973
   21.113,    42.887,     0.000, 0.2999974
   21.887,    43.113,     0.000, 0.2999975
   21.887,    43.500,     0.000, 0.2999976
   21.887,    43.887,     0.000, 0.2999978
   21.500,    43.113,     0.000, 0.2999975
   21.500,    43.500,     0.000, 0.2999976
   21.500,    43.887,     0.000, 0.2999978
   21.113,    43.113,     0.000, 0.2999975
   21.113,    43.500,     0.000, 0.2999976
   21.113,    43.887,     0.000, 0.2999978
   21.887,    44.113,     0.000, 0.2999979
   21.887,    44.500,     0.000, 0.2999980
   21.887,    44.887,     0.000, 0.2999981
   21.500,    44.113,     0.000, 0.2999979
   21.500,    44.500,     0.000, 0.2999980
   21.500,    44.887,     0.000, 0.2999981
   21.113,    44.113,     0.000, 0.2999979
   21.113,    44.500,     0.000, 0.2999980
   21.113,    44.887,     0.000, 0.2999981
   21.887,    45.113,     0.000, 0.2999982
   21.887,    45.500,     0.000, 0.2999984
   21.887,    45.887,     0.000, 0.2999985
   21.500,    45.113,     0.000, 0.2999982
   21.500,    45.500,     0.000, 0.2999984
   21.500,    45.887,     0.000, 0.2999985
   21.113,    45.113,     0.000, 0.2999982
   21.113,    45.500,     0.000, 0.2999984
   21.113,    45.887,     0.000, 0.2999985
   21.887,    46.113,     0.000, 0.2999986
   21.887,    46.500,     0.000, 0.2999987
   21.887,    46.887,     0.000, 0.2999989
   21.500,    46.113,     0.000, 0.2999986
   21.500,    46.500,     0.000, 0.2999987
   21.500,    46.887,     0.000, 0.2999989
   21.113,    46.113,     0.000, 0.2999986
   21.113,    46.500,     0.000, 0.2999987
   21.113,    46.887,     0.000, 0.2999989
   21.887,    47.113,     0.000, 0.2999989
   21.887,    47.500,     0.000, 0.2999991
   21.887,    47.887,     0.000, 0.2999992
   21.500,    47.113,     0.000, 0.2999989
   21.500,    47.500,     0.000, 0.2999991
   21.500,    47.887,     0.000, 0.2999992
   21.113,    47.113,     0.000, 0.2999989
   21.113,    47.500,     0.000, 0.2999991
   21.113,    47.887,     0.000, 0.2999992
   21.887,    48.113,     0.000, 0.2999993
   21.887,    48.500,     0.000, 0.2999994
   21.887,    48.887,     0.000, 0.2999996
   21.500,    48.113,     0.000, 0.2999993
   21.500,    48.500,     0.000, 0.2999994
   21.500,    48.887,     0.000, 0.2999996
   21.113,    48.113,     0.000, 0.2999993
   21.113,    48.500,     0.000, 0.2999994
   21.113,    48.887,     0.000, 0.2999996
   21.887,    49.113,     0.000, 0.2999997
   21.887,    49.500,     0.000, 0.2999998
   21.887,    49.887,     0.000, 0.3000000
   21.500,    49.113,     0.000, 0.2999997
   21.500,    49.500,     0.000, 0.2999998
   21.500,    49.887,     0.000, 0.3000000
   21.113,    49.113,     0.000, 0.2999997
   21.113,    49.500,     0.000, 0.2999998
   21.113,    49.887,     0.000, 0.3000000
   20.887,    25.113,     0.000, 0.2999909
   20.887,    25.500,     0.000, 0.2999911
   20.887,    25.887,     0.000, 0.2999912
   20.500,    25.113,     0.000, 0.2999909
   20.500,    25.500,     0.000, 0.2999911
   20.500,    25.887,     0.000, 0.2999912
   20.113,    25.113,     0.000, 0.2999909
   20.113,    25.500,     0.000, 0.2999911
   20.113,    25.887,     0.000, 0.2999912
   20.887,    26.113,     0.000, 0.2999913
   20.887,    26.500,     0.000, 0.2999915
   20.887,    26.887,     0.000, 0.2999916
   20.500,    26.113,     0.000, 0.2999913
   20.500,    26.500,     0.000, 0.2999915
   20.500,    26.887,     0.000, 0.2999916
   20.113,    26.113,     0.000, 0.2999913
   20.113,    26.500,     0.000, 0.2999915
   20.113,    26.887,     0.000, 0.2999916
   20.887,    27.113,     0.000, 0.2999917
   20.887,    27.500,     0.000, 0.2999918
   20.887,    27.887,     0.000, 0.2999920
   20.500,    27.113,     0.000, 0.2999917
   20.500,    27.500,     0.000, 0.2999918
   20.500,    27.887,     0.000, 0.2999920
   20.113,    27.113,     0.000, 0.2999917
   20.113,    27.500,     0.000, 0.2999918
   20.113,    27.887,     0.000, 0.2999920
   20.887,    28.113,     0.000, 0.2999921
   20.887,    28.500,     0.000, 0.2999922
   20.887,    28.887,     0.000, 0.2999923
   20.500,    28.113,     0.000, 0.2999921
   20.500,    28.500,     0.000, 0.2999922
   20.500,    28.887,     0.000, 0.2999923
   20.113,    28.113,     0.000, 0.2999921
   20.113,    28.500,     0.000, 0.2999922
   20.113,    28.887,     0.000, 0.2999923
   20.887,    29.113,     0.000, 0.2999924
   20.887,    29.500,     0.000, 0.2999926
   20.887,    29.887,     0.000, 0.2999927
   20.500,    29.113,     0.000, 0.2999924
   20.500,    29.500,     0.000, 0.2999926
   20.500,    29.887,     0.000, 0.2999927
   20.113,    29.113,     0.000, 0.2999924
   20.113,    29.500,     0.000, 0.2999926
   20.113,    29.887,     0.000, 0.2999927
   20.887,    30.113,     0.000, 0.2999928
   20.887,    30.500,     0.000, 0.2999929
   20.887,    30.887,     0.000, 0.2999931
   20.500,    30.113,     0.000, 0.2999928
   20.500,    30.500,     0.000, 0.2999929
   20.500,    30.887,     0.000, 0.2999931
   20.113,    30.113,     0.000, 0.2999928
   20.113,    30.500,     0.000, 0.2999929
   20.113,    30.887,     0.000, 0.2999931
   20.887,    31.113,     0.000, 0.2999931
   20.887,    31.500,     0.000, 0.2999933
   20.887,    31.887,     0.000, 0.2999934
   20.500,    31.113,     0.000, 0.2999931
   20.500,    31.500,     0.000, 0.2999933
   20.500,    31.887,     0.000, 0.2999934
   20.113,    31.113,     0.000, 0.2999931
   20.113,    31.500,     0.000, 0.2999933
   20.113,    31.887,     0.000, 0.2999934
   20.887,    32.113,     0.000, 0.2999935
   20.887,    32.500,     0.000, 0.2999936
   20.887,    32.887,     0.000, 0.2999938
   20.500,    32.113,     0.000, 0.2999935
   20.500,    32.500,     0.000, 0.2999936
   20.500,    32.887,     0.000, 0.2999938
   20.113,    32.113,     0.000, 0.2999935
   20.113,    32.500,     0.000, 0.2999936
   20.113,    32.887,     0.000, 0.2999938
   20.887,    33.113,     0.000, 0.2999939
   20.887,    33.500,     0.000, 0.2999940
   20.887,    33.887,     0.000, 0.2999941
   20.500,    33.113,     0.000, 0.2999939
   20.500,    33.500,     0.000, 0.2999940
   20.500,    33.887,     0.000, 0.2999941
   20.113,    33.113,     0.000, 0.2999939
   20.113,    33.500,     0.000, 0.2999940
   20.113,    33.887,     0.000, 0.2999941
   20.887,    34.113,     0.000, 0.2999942
   20.887,    34.500,     0.000, 0.2999944
   20.887,    34.887,     0.000, 0.2999945
   20.500,    34.113,     0.000, 0.2999942
   20.500,    34.500,     0.000, 0.2999944
   20.500,    34.887,     0.000, 0.2999945
   20.113,    34.113,     0.000, 0.2999942
   20.113,    34.500,     0.000, 0.2999944
   20.113,    34.887,     0.000, 0.2999945
   20.887,    35.113,     0.000, 0.2999946
   20.887,    35.500,     0.000, 0.2999947
   20.887,    35.887,     0.000, 0.2999949
   20.500,    35.113,     0.000, 0.2999946
   20.500,    35.500,     0.000, 0.2999947
   20.500,    35.887,     0.000, 0.2999949
   20.113,    35.113,     0.000, 0.2999946
   20.113,    35.500,     0.000, 0.2999947
   20.113,    35.887,     0.000, 0.2999949
   20.887,    36.113,     0.000, 0.2999949
   20.887,    36.500,     0.000, 0.2999951
   20.887,    36.887,     0.000, 0.2999952
   20.500,    36.113,     0.000, 0.2999949
   20.500,    36.500,     0.000, 0.2999951
   20.500,    36.887,     0.000, 0.2999952
   20.113,    36.113,     0.000, 0.2999949
   20.113,    36.500,     0.000, 0.2999951
