x, y, z, porePressure
    2.500,    25.500,     0.000,    240345.20
    2.500,    25.887,     0.000,    236545.80
    2.113,    25.113,     0.000,    244144.59
    2.113,    25.500,     0.000,    240345.20
    2.113,    25.887,     0.000,    236545.80
    2.887,    26.113,     0.000,    234334.58
    2.887,    26.500,     0.000,    230535.19
    2.887,    26.887,     0.000,    226735.78
    2.500,    26.113,     0.000,    234334.58
    2.500,    26.500,     0.000,    230535.19
    2.500,    26.887,     0.000,    226735.78
    2.113,    26.113,     0.000,    234334.58
    2.113,    26.500,     0.000,    230535.19
    2.113,    26.887,     0.000,    226735.78
    2.887,    27.113,     0.000,    224524.56
    2.887,    27.500,     0.000,    220725.17
    2.887,    27.887,     0.000,    216925.77
    2.500,    27.113,     0.000,    224524.56
    2.500,    27.500,     0.000,    220725.17
    2.500,    27.887,     0.000,    216925.77
    2.113,    27.113,     0.000,    224524.56
    2.113,    27.500,     0.000,    220725.17
    2.113,    27.887,     0.000,    216925.77
    2.887,    28.113,     0.000,    214714.56
    2.887,    28.500,     0.000,    210915.16
    2.887,    28.887,     0.000,    207115.75
    2.500,    28.113,     0.000,    214714.56
    2.500,    28.500,     0.000,    210915.16
    2.500,    28.887,     0.000,    207115.75
    2.113,    28.113,     0.000,    214714.56
    2.113,    28.500,     0.000,    210915.16
    2.113,    28.887,     0.000,    207115.75
    2.887,    29.113,     0.000,    204904.55
    2.887,    29.500,     0.000,    201105.14
    2.887,    29.887,     0.000,    197305.73
    2.500,    29.113,     0.000,    204904.55
    2.500,    29.500,     0.000,    201105.14
    2.500,    29.887,     0.000,    197305.73
    2.113,    29.113,     0.000,    204904.55
    2.113,    29.500,     0.000,    201105.14
    2.113,    29.887,     0.000,    197305.73
    2.887,    30.113,     0.000,    195094.53
    2.887,    30.500,     0.000,    191295.12
    2.887,    30.887,     0.000,    187495.72
    2.500,    30.113,     0.000,    195094.53
    2.500,    30.500,     0.000,    191295.12
    2.500,    30.887,     0.000,    187495.72
    2.113,    30.113,     0.000,    195094.53
    2.113,    30.500,     0.000,    191295.12
    2.113,    30.887,     0.000,    187495.72
    2.887,    31.113,     0.000,    185284.52
    2.887,    31.500,     0.000,    181485.11
    2.887,    31.887,     0.000,    177685.72
    2.500,    31.113,     0.000,    185284.52
    2.500,    31.500,     0.000,    181485.11
    2.500,    31.887,     0.000,    177685.72
    2.113,    31.113,     0.000,    185284.52
    2.113,    31.500,     0.000,    181485.11
    2.113,    31.887,     0.000,    177685.72
    2.887,    32.113,     0.000,    175474.50
    2.887,    32.500,     0.000,    171675.11
    2.887,    32.887,     0.000,    167875.70
    2.500,    32.113,     0.000,    175474.50
    2.500,    32.500,     0.000,    171675.11
    2.500,    32.887,     0.000,    167875.70
    2.113,    32.113,     0.000,    175474.50
    2.113,    32.500,     0.000,    171675.11
    2.113,    32.887,     0.000,    167875.70
    2.887,    33.113,     0.000,    165664.50
    2.887,    33.500,     0.000,    161865.09
    2.887,    33.887,     0.000,    158065.69
    2.500,    33.113,     0.000,    165664.50
    2.500,    33.500,     0.000,    161865.09
    2.500,    33.887,     0.000,    158065.69
    2.113,    33.113,     0.000,    165664.50
    2.113,    33.500,     0.000,    161865.09
    2.113,    33.887,     0.000,    158065.69
    2.887,    34.113,     0.000,    155854.48
    2.887,    34.500,     0.000,    152055.08
    2.887,    34.887,     0.000,    148255.69
    2.500,    34.113,     0.000,    155854.48
    2.500,    34.500,     0.000,    152055.08
    2.500,    34.887,     0.000,    148255.69
    2.113,    34.113,     0.000,    155854.48
    2.113,    34.500,     0.000,    152055.08
    2.113,    34.887,     0.000,    148255.69
    2.887,    35.113,     0.000,    146044.47
    2.887,    35.500,     0.000,    142245.08
    2.887,    35.887,     0.000,    138445.67
    2.500,    35.113,     0.000,    146044.47
    2.500,    35.500,     0.000,    142245.08
    2.500,    35.887,     0.000,    138445.67
    2.113,    35.113,     0.000,    146044.47
    2.113,    35.500,     0.000,    142245.08
    2.113,    35.887,     0.000,    138445.67
    2.887,    36.113,     0.000,    136234.47
    2.887,    36.500,     0.000,    132435.06
    2.887,    36.887,     0.000,    128635.66
    2.500,    36.113,     0.000,    136234.47
    2.500,    36.500,     0.000,    132435.06
    2.500,    36.887,     0.000,    128635.66
    2.113,    36.113,     0.000,    136234.47
    2.113,    36.500,     0.000,    132435.06
    2.113,    36.887,     0.000,    128635.66
    2.887,    37.113,     0.000,    126424.45
    2.887,    37.500,     0.000,    122625.05
    2.887,    37.887,     0.000,    118825.66
    2.500,    37.113,     0.000,    126424.45
    2.500,    37.500,     0.000,    122625.05
    2.500,    37.887,     0.000,    118825.66
    2.113,    37.113,     0.000,    126424.45
    2.113,    37.500,     0.000,    122625.05
    2.113,    37.887,     0.000,    118825.66
    2.887,    38.113,     0.000,    116614.45
    2.887,    38.500,     0.000,    112815.05
    2.887,    38.887,     0.000,    109015.65
    2.500,    38.113,     0.000,    116614.45
    2.500,    38.500,     0.000,    112815.05
    2.500,    38.887,     0.000,    109015.65
    2.113,    38.113,     0.000,    116614.45
    2.113,    38.500,     0.000,    112815.05
    2.113,    38.887,     0.000,    109015.65
    2.887,    39.113,     0.000,    106804.45
    2.887,    39.500,     0.000,    103005.04
    2.887,    39.887,     0.000,     99205.64
    2.500,    39.113,     0.000,    106804.45
    2.500,    39.500,     0.000,    103005.04
    2.500,    39.887,     0.000,     99205.64
    2.113,    39.113,     0.000,    106804.45
    2.113,    39.500,     0.000,    103005.04
    2.113,    39.887,     0.000,     99205.64
    2.887,    40.113,     0.000,     96994.44
    2.887,    40.500,     0.000,     93195.04
    2.887,    40.887,     0.000,     89395.64
    2.500,    40.113,     0.000,     96994.44
    2.500,    40.500,     0.000,     93195.04
    2.500,    40.887,     0.000,     89395.64
    2.113,    40.113,     0.000,     96994.44
    2.113,    40.500,     0.000,     93195.04
    2.113,    40.887,     0.000,     89395.64
    2.887,    41.113,     0.000,     87184.43
    2.887,    41.500,     0.000,     83385.03
    2.887,    41.887,     0.000,     79585.63
    2.500,    41.113,     0.000,     87184.43
    2.500,    41.500,     0.000,     83385.03
    2.500,    41.887,     0.000,     79585.63
    2.113,    41.113,     0.000,     87184.43
    2.113,    41.500,     0.000,     83385.03
    2.113,    41.887,     0.000,     79585.63
    2.887,    42.113,     0.000,     77374.42
    2.887,    42.500,     0.000,     73575.02
    2.887,    42.887,     0.000,     69775.62
    2.500,    42.113,     0.000,     77374.42
    2.500,    42.500,     0.000,     73575.02
    2.500,    42.887,     0.000,     69775.62
    2.113,    42.113,     0.000,     77374.42
    2.113,    42.500,     0.000,     73575.02
    2.113,    42.887,     0.000,     69775.62
    2.887,    43.113,     0.000,     67564.42
    2.887,    43.500,     0.000,     63765.02
    2.887,    43.887,     0.000,     59965.62
    2.500,    43.113,     0.000,     67564.42
    2.500,    43.500,     0.000,     63765.02
    2.500,    43.887,     0.000,     59965.62
    2.113,    43.113,     0.000,     67564.42
    2.113,    43.500,     0.000,     63765.02
    2.113,    43.887,     0.000,     59965.62
    2.887,    44.113,     0.000,     57754.41
    2.887,    44.500,     0.000,     53955.02
    2.887,    44.887,     0.000,     50155.62
    2.500,    44.113,     0.000,     57754.41
    2.500,    44.500,     0.000,     53955.02
    2.500,    44.887,     0.000,     50155.62
    2.113,    44.113,     0.000,     57754.41
    2.113,    44.500,     0.000,     53955.02
    2.113,    44.887,     0.000,     50155.62
    2.887,    45.113,     0.000,     47944.41
    2.887,    45.500,     0.000,     44145.01
    2.887,    45.887,     0.000,     40345.61
    2.500,    45.113,     0.000,     47944.41
    2.500,    45.500,     0.000,     44145.01
    2.500,    45.887,     0.000,     40345.61
    2.113,    45.113,     0.000,     47944.41
    2.113,    45.500,     0.000,     44145.01
    2.113,    45.887,     0.000,     40345.61
    2.887,    46.113,     0.000,     38134.41
    2.887,    46.500,     0.000,     34335.01
    2.887,    46.887,     0.000,     30535.61
    2.500,    46.113,     0.000,     38134.41
    2.500,    46.500,     0.000,     34335.01
    2.500,    46.887,     0.000,     30535.61
    2.113,    46.113,     0.000,     38134.41
    2.113,    46.500,     0.000,     34335.01
    2.113,    46.887,     0.000,     30535.61
    2.887,    47.113,     0.000,     28324.40
    2.887,    47.500,     0.000,     24525.01
    2.887,    47.887,     0.000,     20725.61
    2.500,    47.113,     0.000,     28324.40
    2.500,    47.500,     0.000,     24525.01
    2.500,    47.887,     0.000,     20725.61
    2.113,    47.113,     0.000,     28324.40
    2.113,    47.500,     0.000,     24525.01
    2.113,    47.887,     0.000,     20725.61
    2.887,    48.113,     0.000,     18514.40
    2.887,    48.500,     0.000,     14715.00
    2.887,    48.887,     0.000,     10915.61
    2.500,    48.113,     0.000,     18514.40
    2.500,    48.500,     0.000,     14715.00
    2.500,    48.887,     0.000,     10915.61
    2.113,    48.113,     0.000,     18514.40
    2.113,    48.500,     0.000,     14715.00
    2.113,    48.887,     0.000,     10915.61
    2.887,    49.113,     0.000,      8704.40
    2.887,    49.500,     0.000,      4905.00
    2.887,    49.887,     0.000,      1105.60
    2.500,    49.113,     0.000,      8704.40
    2.500,    49.500,     0.000,      4905.00
    2.500,    49.887,     0.000,      1105.60
    2.113,    49.113,     0.000,      8704.40
    2.113,    49.500,     0.000,      4905.00
    2.113,    49.887,     0.000,      1105.60
    1.887,    25.113,     0.000,    244144.59
    1.887,    25.500,     0.000,    240345.20
    1.887,    25.887,     0.000,    236545.80
    1.500,    25.113,     0.000,    244144.59
    1.500,    25.500,     0.000,    240345.20
    1.500,    25.887,     0.000,    236545.80
    1.113,    25.113,     0.000,    244144.59
    1.113,    25.500,     0.000,    240345.20
    1.113,    25.887,     0.000,    236545.80
    1.887,    26.113,     0.000,    234334.58
    1.887,    26.500,     0.000,    230535.19
    1.887,    26.887,     0.000,    226735.78
    1.500,    26.113,     0.000,    234334.58
    1.500,    26.500,     0.000,    230535.19
    1.500,    26.887,     0.000,    226735.78
    1.113,    26.113,     0.000,    234334.58
    1.113,    26.500,     0.000,    230535.19
    1.113,    26.887,     0.000,    226735.78
    1.887,    27.113,     0.000,    224524.56
    1.887,    27.500,     0.000,    220725.17
    1.887,    27.887,     0.000,    216925.77
    1.500,    27.113,     0.000,    224524.56
    1.500,    27.500,     0.000,    220725.17
    1.500,    27.887,     0.000,    216925.77
    1.113,    27.113,     0.000,    224524.56
    1.113,    27.500,     0.000,    220725.17
    1.113,    27.887,     0.000,    216925.77
    1.887,    28.113,     0.000,    214714.56
    1.887,    28.500,     0.000,    210915.16
    1.887,    28.887,     0.000,    207115.75
    1.500,    28.113,     0.000,    214714.56
    1.500,    28.500,     0.000,    210915.16
    1.500,    28.887,     0.000,    207115.75
    1.113,    28.113,     0.000,    214714.56
    1.113,    28.500,     0.000,    210915.16
    1.113,    28.887,     0.000,    207115.75
    1.887,    29.113,     0.000,    204904.55
    1.887,    29.500,     0.000,    201105.14
    1.887,    29.887,     0.000,    197305.73
    1.500,    29.113,     0.000,    204904.55
    1.500,    29.500,     0.000,    201105.14
    1.500,    29.887,     0.000,    197305.73
    1.113,    29.113,     0.000,    204904.55
    1.113,    29.500,     0.000,    201105.14
    1.113,    29.887,     0.000,    197305.73
    1.887,    30.113,     0.000,    195094.53
    1.887,    30.500,     0.000,    191295.12
    1.887,    30.887,     0.000,    187495.72
    1.500,    30.113,     0.000,    195094.53
    1.500,    30.500,     0.000,    191295.12
    1.500,    30.887,     0.000,    187495.72
    1.113,    30.113,     0.000,    195094.53
    1.113,    30.500,     0.000,    191295.12
    1.113,    30.887,     0.000,    187495.72
    1.887,    31.113,     0.000,    185284.52
    1.887,    31.500,     0.000,    181485.11
    1.887,    31.887,     0.000,    177685.72
    1.500,    31.113,     0.000,    185284.52
    1.500,    31.500,     0.000,    181485.11
    1.500,    31.887,     0.000,    177685.72
    1.113,    31.113,     0.000,    185284.52
    1.113,    31.500,     0.000,    181485.11
    1.113,    31.887,     0.000,    177685.72
    1.887,    32.113,     0.000,    175474.50
    1.887,    32.500,     0.000,    171675.11
    1.887,    32.887,     0.000,    167875.70
    1.500,    32.113,     0.000,    175474.50
    1.500,    32.500,     0.000,    171675.11
    1.500,    32.887,     0.000,    167875.70
    1.113,    32.113,     0.000,    175474.50
    1.113,    32.500,     0.000,    171675.11
    1.113,    32.887,     0.000,    167875.70
    1.887,    33.113,     0.000,    165664.50
    1.887,    33.500,     0.000,    161865.09
    1.887,    33.887,     0.000,    158065.69
    1.500,    33.113,     0.000,    165664.50
    1.500,    33.500,     0.000,    161865.09
    1.500,    33.887,     0.000,    158065.69
    1.113,    33.113,     0.000,    165664.50
    1.113,    33.500,     0.000,    161865.09
    1.113,    33.887,     0.000,    158065.69
    1.887,    34.113,     0.000,    155854.48
    1.887,    34.500,     0.000,    152055.08
    1.887,    34.887,     0.000,    148255.69
    1.500,    34.113,     0.000,    155854.48
    1.500,    34.500,     0.000,    152055.08
    1.500,    34.887,     0.000,    148255.69
    1.113,    34.113,     0.000,    155854.48
    1.113,    34.500,     0.000,    152055.08
    1.113,    34.887,     0.000,    148255.69
    1.887,    35.113,     0.000,    146044.47
    1.887,    35.500,     0.000,    142245.08
    1.887,    35.887,     0.000,    138445.67
    1.500,    35.113,     0.000,    146044.47
    1.500,    35.500,     0.000,    142245.08
    1.500,    35.887,     0.000,    138445.67
    1.113,    35.113,     0.000,    146044.47
    1.113,    35.500,     0.000,    142245.08
    1.113,    35.887,     0.000,    138445.67
    1.887,    36.113,     0.000,    136234.47
    1.887,    36.500,     0.000,    132435.06
    1.887,    36.887,     0.000,    128635.66
    1.500,    36.113,     0.000,    136234.47
    1.500,    36.500,     0.000,    132435.06
    1.500,    36.887,     0.000,    128635.66
    1.113,    36.113,     0.000,    136234.47
    1.113,    36.500,     0.000,    132435.06
    1.113,    36.887,     0.000,    128635.66
    1.887,    37.113,     0.000,    126424.45
    1.887,    37.500,     0.000,    122625.05
    1.887,    37.887,     0.000,    118825.66
    1.500,    37.113,     0.000,    126424.45
    1.500,    37.500,     0.000,    122625.05
    1.500,    37.887,     0.000,    118825.66
    1.113,    37.113,     0.000,    126424.45
    1.113,    37.500,     0.000,    122625.05
    1.113,    37.887,     0.000,    118825.66
    1.887,    38.113,     0.000,    116614.45
    1.887,    38.500,     0.000,    112815.05
    1.887,    38.887,     0.000,    109015.65
    1.500,    38.113,     0.000,    116614.45
    1.500,    38.500,     0.000,    112815.05
    1.500,    38.887,     0.000,    109015.65
    1.113,    38.113,     0.000,    116614.45
    1.113,    38.500,     0.000,    112815.05
    1.113,    38.887,     0.000,    109015.65
    1.887,    39.113,     0.000,    106804.45
    1.887,    39.500,     0.000,    103005.04
    1.887,    39.887,     0.000,     99205.64
    1.500,    39.113,     0.000,    106804.45
    1.500,    39.500,     0.000,    103005.04
    1.500,    39.887,     0.000,     99205.64
    1.113,    39.113,     0.000,    106804.45
    1.113,    39.500,     0.000,    103005.04
    1.113,    39.887,     0.000,     99205.64
    1.887,    40.113,     0.000,     96994.44
    1.887,    40.500,     0.000,     93195.04
    1.887,    40.887,     0.000,     89395.64
    1.500,    40.113,     0.000,     96994.44
    1.500,    40.500,     0.000,     93195.04
    1.500,    40.887,     0.000,     89395.64
    1.113,    40.113,     0.000,     96994.44
    1.113,    40.500,     0.000,     93195.04
    1.113,    40.887,     0.000,     89395.64
    1.887,    41.113,     0.000,     87184.43
    1.887,    41.500,     0.000,     83385.03
    1.887,    41.887,     0.000,     79585.63
    1.500,    41.113,     0.000,     87184.43
    1.500,    41.500,     0.000,     83385.03
    1.500,    41.887,     0.000,     79585.63
    1.113,    41.113,     0.000,     87184.43
    1.113,    41.500,     0.000,     83385.03
    1.113,    41.887,     0.000,     79585.63
    1.887,    42.113,     0.000,     77374.42
    1.887,    42.500,     0.000,     73575.02
    1.887,    42.887,     0.000,     69775.62
    1.500,    42.113,     0.000,     77374.42
    1.500,    42.500,     0.000,     73575.02
    1.500,    42.887,     0.000,     69775.62
    1.113,    42.113,     0.000,     77374.42
    1.113,    42.500,     0.000,     73575.02
    1.113,    42.887,     0.000,     69775.62
    1.887,    43.113,     0.000,     67564.42
    1.887,    43.500,     0.000,     63765.02
    1.887,    43.887,     0.000,     59965.62
    1.500,    43.113,     0.000,     67564.42
    1.500,    43.500,     0.000,     63765.02
    1.500,    43.887,     0.000,     59965.62
    1.113,    43.113,     0.000,     67564.42
    1.113,    43.500,     0.000,     63765.02
    1.113,    43.887,     0.000,     59965.62
    1.887,    44.113,     0.000,     57754.41
    1.887,    44.500,     0.000,     53955.02
    1.887,    44.887,     0.000,     50155.62
    1.500,    44.113,     0.000,     57754.41
    1.500,    44.500,     0.000,     53955.02
    1.500,    44.887,     0.000,     50155.62
    1.113,    44.113,     0.000,     57754.41
    1.113,    44.500,     0.000,     53955.02
    1.113,    44.887,     0.000,     50155.62
    1.887,    45.113,     0.000,     47944.41
    1.887,    45.500,     0.000,     44145.01
    1.887,    45.887,     0.000,     40345.61
    1.500,    45.113,     0.000,     47944.41
    1.500,    45.500,     0.000,     44145.01
    1.500,    45.887,     0.000,     40345.61
    1.113,    45.113,     0.000,     47944.41
    1.113,    45.500,     0.000,     44145.01
    1.113,    45.887,     0.000,     40345.61
    1.887,    46.113,     0.000,     38134.41
    1.887,    46.500,     0.000,     34335.01
    1.887,    46.887,     0.000,     30535.61
    1.500,    46.113,     0.000,     38134.41
    1.500,    46.500,     0.000,     34335.01
    1.500,    46.887,     0.000,     30535.61
    1.113,    46.113,     0.000,     38134.41
    1.113,    46.500,     0.000,     34335.01
    1.113,    46.887,     0.000,     30535.61
    1.887,    47.113,     0.000,     28324.40
    1.887,    47.500,     0.000,     24525.01
    1.887,    47.887,     0.000,     20725.61
    1.500,    47.113,     0.000,     28324.40
    1.500,    47.500,     0.000,     24525.01
    1.500,    47.887,     0.000,     20725.61
    1.113,    47.113,     0.000,     28324.40
    1.113,    47.500,     0.000,     24525.01
    1.113,    47.887,     0.000,     20725.61
    1.887,    48.113,     0.000,     18514.40
    1.887,    48.500,     0.000,     14715.00
    1.887,    48.887,     0.000,     10915.61
    1.500,    48.113,     0.000,     18514.40
    1.500,    48.500,     0.000,     14715.00
    1.500,    48.887,     0.000,     10915.61
    1.113,    48.113,     0.000,     18514.40
    1.113,    48.500,     0.000,     14715.00
    1.113,    48.887,     0.000,     10915.61
    1.887,    49.113,     0.000,      8704.40
    1.887,    49.500,     0.000,      4905.00
    1.887,    49.887,     0.000,      1105.60
    1.500,    49.113,     0.000,      8704.40
    1.500,    49.500,     0.000,      4905.00
    1.500,    49.887,     0.000,      1105.60
    1.113,    49.113,     0.000,      8704.40
    1.113,    49.500,     0.000,      4905.00
    1.113,    49.887,     0.000,      1105.60
    0.887,    25.113,     0.000,    244144.59
    0.887,    25.500,     0.000,    240345.20
    0.887,    25.887,     0.000,    236545.80
    0.500,    25.113,     0.000,    244144.59
    0.500,    25.500,     0.000,    240345.20
    0.500,    25.887,     0.000,    236545.80
    0.113,    25.113,     0.000,    244144.59
    0.113,    25.500,     0.000,    240345.20
    0.113,    25.887,     0.000,    236545.80
    0.887,    26.113,     0.000,    234334.58
    0.887,    26.500,     0.000,    230535.19
    0.887,    26.887,     0.000,    226735.78
    0.500,    26.113,     0.000,    234334.58
    0.500,    26.500,     0.000,    230535.19
    0.500,    26.887,     0.000,    226735.78
    0.113,    26.113,     0.000,    234334.58
    0.113,    26.500,     0.000,    230535.19
    0.113,    26.887,     0.000,    226735.78
    0.887,    27.113,     0.000,    224524.56
    0.887,    27.500,     0.000,    220725.17
    0.887,    27.887,     0.000,    216925.77
    0.500,    27.113,     0.000,    224524.56
    0.500,    27.500,     0.000,    220725.17
    0.500,    27.887,     0.000,    216925.77
    0.113,    27.113,     0.000,    224524.56
    0.113,    27.500,     0.000,    220725.17
    0.113,    27.887,     0.000,    216925.77
    0.887,    28.113,     0.000,    214714.56
    0.887,    28.500,     0.000,    210915.16
    0.887,    28.887,     0.000,    207115.75
    0.500,    28.113,     0.000,    214714.56
    0.500,    28.500,     0.000,    210915.16
    0.500,    28.887,     0.000,    207115.75
    0.113,    28.113,     0.000,    214714.56
    0.113,    28.500,     0.000,    210915.16
    0.113,    28.887,     0.000,    207115.75
    0.887,    29.113,     0.000,    204904.55
    0.887,    29.500,     0.000,    201105.14
    0.887,    29.887,     0.000,    197305.73
    0.500,    29.113,     0.000,    204904.55
    0.500,    29.500,     0.000,    201105.14
    0.500,    29.887,     0.000,    197305.73
    0.113,    29.113,     0.000,    204904.55
    0.113,    29.500,     0.000,    201105.14
    0.113,    29.887,     0.000,    197305.73
    0.887,    30.113,     0.000,    195094.53
    0.887,    30.500,     0.000,    191295.12
    0.887,    30.887,     0.000,    187495.72
    0.500,    30.113,     0.000,    195094.53
    0.500,    30.500,     0.000,    191295.12
    0.500,    30.887,     0.000,    187495.72
    0.113,    30.113,     0.000,    195094.53
    0.113,    30.500,     0.000,    191295.12
    0.113,    30.887,     0.000,    187495.72
    0.887,    31.113,     0.000,    185284.52
    0.887,    31.500,     0.000,    181485.11
    0.887,    31.887,     0.000,    177685.72
    0.500,    31.113,     0.000,    185284.52
    0.500,    31.500,     0.000,    181485.11
    0.500,    31.887,     0.000,    177685.72
    0.113,    31.113,     0.000,    185284.52
    0.113,    31.500,     0.000,    181485.11
    0.113,    31.887,     0.000,    177685.72
    0.887,    32.113,     0.000,    175474.50
    0.887,    32.500,     0.000,    171675.11
    0.887,    32.887,     0.000,    167875.70
    0.500,    32.113,     0.000,    175474.50
    0.500,    32.500,     0.000,    171675.11
    0.500,    32.887,     0.000,    167875.70
    0.113,    32.113,     0.000,    175474.50
    0.113,    32.500,     0.000,    171675.11
    0.113,    32.887,     0.000,    167875.70
    0.887,    33.113,     0.000,    165664.50
    0.887,    33.500,     0.000,    161865.09
    0.887,    33.887,     0.000,    158065.69
    0.500,    33.113,     0.000,    165664.50
    0.500,    33.500,     0.000,    161865.09
    0.500,    33.887,     0.000,    158065.69
    0.113,    33.113,     0.000,    165664.50
    0.113,    33.500,     0.000,    161865.09
    0.113,    33.887,     0.000,    158065.69
    0.887,    34.113,     0.000,    155854.48
    0.887,    34.500,     0.000,    152055.08
    0.887,    34.887,     0.000,    148255.69
    0.500,    34.113,     0.000,    155854.48
    0.500,    34.500,     0.000,    152055.08
    0.500,    34.887,     0.000,    148255.69
    0.113,    34.113,     0.000,    155854.48
    0.113,    34.500,     0.000,    152055.08
    0.113,    34.887,     0.000,    148255.69
    0.887,    35.113,     0.000,    146044.47
    0.887,    35.500,     0.000,    142245.08
    0.887,    35.887,     0.000,    138445.67
    0.500,    35.113,     0.000,    146044.47
    0.500,    35.500,     0.000,    142245.08
    0.500,    35.887,     0.000,    138445.67
    0.113,    35.113,     0.000,    146044.47
    0.113,    35.500,     0.000,    142245.08
    0.113,    35.887,     0.000,    138445.67
    0.887,    36.113,     0.000,    136234.47
    0.887,    36.500,     0.000,    132435.06
    0.887,    36.887,     0.000,    128635.66
    0.500,    36.113,     0.000,    136234.47
    0.500,    36.500,     0.000,    132435.06
    0.500,    36.887,     0.000,    128635.66
    0.113,    36.113,     0.000,    136234.47
    0.113,    36.500,     0.000,    132435.06
    0.113,    36.887,     0.000,    128635.66
    0.887,    37.113,     0.000,    126424.45
    0.887,    37.500,     0.000,    122625.05
    0.887,    37.887,     0.000,    118825.66
    0.500,    37.113,     0.000,    126424.45
    0.500,    37.500,     0.000,    122625.05
    0.500,    37.887,     0.000,    118825.66
    0.113,    37.113,     0.000,    126424.45
    0.113,    37.500,     0.000,    122625.05
    0.113,    37.887,     0.000,    118825.66
    0.887,    38.113,     0.000,    116614.45
    0.887,    38.500,     0.000,    112815.05
    0.887,    38.887,     0.000,    109015.65
    0.500,    38.113,     0.000,    116614.45
    0.500,    38.500,     0.000,    112815.05
    0.500,    38.887,     0.000,    109015.65
    0.113,    38.113,     0.000,    116614.45
    0.113,    38.500,     0.000,    112815.05
    0.113,    38.887,     0.000,    109015.65
    0.887,    39.113,     0.000,    106804.45
    0.887,    39.500,     0.000,    103005.04
    0.887,    39.887,     0.000,     99205.64
    0.500,    39.113,     0.000,    106804.45
    0.500,    39.500,     0.000,    103005.04
    0.500,    39.887,     0.000,     99205.64
    0.113,    39.113,     0.000,    106804.45
    0.113,    39.500,     0.000,    103005.04
    0.113,    39.887,     0.000,     99205.64
    0.887,    40.113,     0.000,     96994.44
    0.887,    40.500,     0.000,     93195.04
    0.887,    40.887,     0.000,     89395.64
    0.500,    40.113,     0.000,     96994.44
    0.500,    40.500,     0.000,     93195.04
    0.500,    40.887,     0.000,     89395.64
    0.113,    40.113,     0.000,     96994.44
    0.113,    40.500,     0.000,     93195.04
    0.113,    40.887,     0.000,     89395.64
    0.887,    41.113,     0.000,     87184.43
    0.887,    41.500,     0.000,     83385.03
    0.887,    41.887,     0.000,     79585.63
    0.500,    41.113,     0.000,     87184.43
    0.500,    41.500,     0.000,     83385.03
    0.500,    41.887,     0.000,     79585.63
    0.113,    41.113,     0.000,     87184.43
    0.113,    41.500,     0.000,     83385.03
    0.113,    41.887,     0.000,     79585.63
    0.887,    42.113,     0.000,     77374.42
    0.887,    42.500,     0.000,     73575.02
    0.887,    42.887,     0.000,     69775.62
    0.500,    42.113,     0.000,     77374.42
    0.500,    42.500,     0.000,     73575.02
    0.500,    42.887,     0.000,     69775.62
    0.113,    42.113,     0.000,     77374.42
    0.113,    42.500,     0.000,     73575.02
    0.113,    42.887,     0.000,     69775.62
    0.887,    43.113,     0.000,     67564.42
    0.887,    43.500,     0.000,     63765.02
    0.887,    43.887,     0.000,     59965.62
    0.500,    43.113,     0.000,     67564.42
    0.500,    43.500,     0.000,     63765.02
    0.500,    43.887,     0.000,     59965.62
    0.113,    43.113,     0.000,     67564.42
    0.113,    43.500,     0.000,     63765.02
    0.113,    43.887,     0.000,     59965.62
    0.887,    44.113,     0.000,     57754.41
    0.887,    44.500,     0.000,     53955.02
    0.887,    44.887,     0.000,     50155.62
    0.500,    44.113,     0.000,     57754.41
    0.500,    44.500,     0.000,     53955.02
    0.500,    44.887,     0.000,     50155.62
    0.113,    44.113,     0.000,     57754.41
    0.113,    44.500,     0.000,     53955.02
    0.113,    44.887,     0.000,     50155.62
    0.887,    45.113,     0.000,     47944.41
    0.887,    45.500,     0.000,     44145.01
    0.887,    45.887,     0.000,     40345.61
    0.500,    45.113,     0.000,     47944.41
    0.500,    45.500,     0.000,     44145.01
    0.500,    45.887,     0.000,     40345.61
    0.113,    45.113,     0.000,     47944.41
    0.113,    45.500,     0.000,     44145.01
    0.113,    45.887,     0.000,     40345.61
    0.887,    46.113,     0.000,     38134.41
    0.887,    46.500,     0.000,     34335.01
    0.887,    46.887,     0.000,     30535.61
    0.500,    46.113,     0.000,     38134.41
    0.500,    46.500,     0.000,     34335.01
    0.500,    46.887,     0.000,     30535.61
    0.113,    46.113,     0.000,     38134.41
    0.113,    46.500,     0.000,     34335.01
    0.113,    46.887,     0.000,     30535.61
    0.887,    47.113,     0.000,     28324.40
    0.887,    47.500,     0.000,     24525.01
    0.887,    47.887,     0.000,     20725.61
    0.500,    47.113,     0.000,     28324.40
    0.500,    47.500,     0.000,     24525.01
    0.500,    47.887,     0.000,     20725.61
    0.113,    47.113,     0.000,     28324.40
    0.113,    47.500,     0.000,     24525.01
    0.113,    47.887,     0.000,     20725.61
    0.887,    48.113,     0.000,     18514.40
    0.887,    48.500,     0.000,     14715.00
    0.887,    48.887,     0.000,     10915.61
    0.500,    48.113,     0.000,     18514.40
    0.500,    48.500,     0.000,     14715.00
    0.500,    48.887,     0.000,     10915.61
    0.113,    48.113,     0.000,     18514.40
    0.113,    48.500,     0.000,     14715.00
    0.113,    48.887,     0.000,     10915.61
    0.887,    49.113,     0.000,      8704.40
    0.887,    49.500,     0.000,      4905.00
    0.887,    49.887,     0.000,      1105.60
    0.500,    49.113,     0.000,      8704.40
